website_id,detection_date,country,region,industry,organization_size,target_type,url_length,url_depth,num_dots,num_hyphens,num_underscores,num_slashes,num_digits_in_url,num_special_characters,num_subdomains,has_ip_address,has_url_shortener,has_at_symbol,has_double_slash,has_hexadecimal_encoding,url_entropy_score,domain_age_days,domain_registration_length,days_to_domain_expiry,domain_name_length,registrar_reputation_score,domain_reputation_score,domain_name_suspicion_score,has_whois_record,domain_previously_reported,has_https,ssl_certificate_valid,ssl_certificate_age_days,ssl_expiry_days,certificate_trust_score,has_security_headers,security_header_score,has_dns_record,dns_reputation_score,uses_valid_dns,has_hsts,has_content_security_policy,has_login_form,has_password_field,has_payment_form,has_popup,has_iframe,num_external_links,num_internal_links,num_redirects,redirect_risk_score,has_downloadable_file,has_auto_download,has_obfuscated_script,javascript_risk_score,has_suspicious_javascript,has_spelling_errors,content_similarity_to_brand,fake_brand_impersonation,suspicious_word_count,has_suspicious_words,urgency_language_score,threat_language_score,reward_language_score,social_engineering_score,login_request_score,payment_request_score,attack_type,attack_channel,target_population,attack_severity,risk_score,risk_level,detection_status,reported_by,number_of_reports,previous_attack_history,phishing_probability,result
WEB-003685,2025-03-05,Mexico,North America,Government,Large,Individual,28,2,1,0,1,1,3,0,1,0,0,0,0,0,3.68,3139,1824,118,20,8.2,76.0,3.78,1,0,1,1,872.0,285,7.5,0.0,9.49,1,70.0,1,0,0,0,1,1,0,0,6.0,7,0,2.51,0,0,0,4.42,0,0,0.0,0,0,0,0.0,0.0,1.22,3.09,0.47,2.44,Not Applicable,Not Applicable,Not Applicable,None,14,Low,Under Investigation,Third-party Vendor,0,0,0.168,Legitimate
WEB-003686,2025-05-18,Germany,Europe,Insurance,Large,Business,102,3,4,6,2,6,8,5,3,1,0,0,1,0,6.93,0,30,1,37,3.51,,9.56,0,0,1,0,153.0,188,0.83,0.0,0.0,0,44.0,1,0,0,1,1,1,0,0,8.0,0,2,8.5,0,0,1,7.75,0,1,56.0,0,7,0,9.55,7.4,5.14,8.09,6.91,7.99,Malware Delivery,Phone Call,Customers,Medium,79,High,Confirmed,Automated System,0,1,0.814,Phishing
WEB-003687,2026-06-09,Germany,Europe,Cryptocurrency,Large,Individual,135,4,3,4,0,4,0,1,3,0,0,1,1,1,,103,403,191,22,3.82,3.0,4.29,1,1,0,1,91.0,424,0.59,0.0,1.31,1,49.0,0,0,0,1,1,1,1,0,2.0,0,3,6.34,1,0,0,5.15,0,0,69.0,1,5,1,7.29,4.75,0.6,7.17,6.66,5.75,Malware Delivery,Phone Call,Vendors,Medium,86,Critical,Resolved,Law Enforcement,3,1,0.99,Phishing
WEB-003688,2023-09-16,United States,North America,Telecommunications,Large,Employee,62,3,5,0,1,8,8,8,0,1,0,0,1,0,3.96,129,811,1,21,1.68,31.0,8.86,0,0,0,0,138.0,115,1.12,0.0,0.15,1,18.0,0,0,0,1,0,0,1,0,0.0,9,3,8.32,0,0,1,7.16,0,1,77.0,0,9,1,7.78,8.25,6.98,5.26,6.27,5.69,Spear Phishing,Phone Call,Employees,High,75,High,Resolved,User Report,6,0,0.826,Phishing
WEB-003689,2026-07-23,Mexico,North America,Cryptocurrency,Medium,Employee,83,2,3,0,1,2,4,1,0,0,0,0,0,0,3.96,2959,1434,849,8,7.59,88.0,2.06,1,0,1,0,523.0,573,8.37,1.0,6.84,1,82.0,1,0,0,0,0,0,0,0,17.0,16,0,2.54,0,0,0,1.43,0,0,4.0,0,0,0,0.0,1.6,0.83,1.79,3.19,0.0,Not Applicable,Not Applicable,Not Applicable,None,18,Low,Under Investigation,,0,0,0.197,Legitimate
WEB-003690,2025-05-25,India,Asia,Social Media,Medium,Employee,48,1,4,0,0,4,4,1,0,0,0,0,0,0,2.36,2650,1660,161,19,10.0,100.0,1.67,1,0,1,1,479.0,392,5.86,1.0,10.0,1,87.0,1,1,0,0,0,0,0,0,10.0,5,0,0.99,1,0,0,1.31,0,0,25.0,0,2,0,4.07,3.38,3.83,1.31,2.93,4.02,Not Applicable,Not Applicable,Not Applicable,None,8,Low,False Positive,User Report,2,0,0.107,Legitimate
WEB-003691,2025-05-04,Germany,Europe,Social Media,Medium,Government,37,1,0,1,0,2,0,0,0,0,0,0,0,0,3.54,2914,620,262,20,5.6,89.0,2.01,0,0,1,1,845.0,339,8.51,1.0,9.28,1,65.0,1,1,0,0,0,0,0,0,11.0,17,3,2.65,0,0,0,0.55,0,0,12.0,0,0,0,3.02,3.0,2.31,0.66,1.99,0.83,Not Applicable,Not Applicable,Not Applicable,None,11,Low,False Positive,Security Team,0,0,0.283,Legitimate
WEB-003692,2025-07-28,India,Asia,Social Media,Large,Individual,102,4,3,5,1,5,5,2,4,1,0,0,0,0,6.19,0,412,42,24,3.39,25.0,8.55,1,0,1,1,0.0,0,2.44,0.0,2.07,0,37.0,0,0,0,1,0,1,0,0,7.0,4,3,4.69,1,0,1,5.57,0,0,89.0,1,4,0,8.76,5.04,5.02,7.93,7.3,4.48,Whaling,Website,Employees,Medium,67,High,Confirmed,User Report,1,0,0.763,Phishing
WEB-003693,2024-07-31,Japan,Asia,E-commerce,Enterprise,Government,65,1,2,1,0,6,0,7,0,0,0,0,0,0,3.84,3116,1164,415,15,7.13,73.0,4.13,1,0,1,1,341.0,215,7.34,1.0,6.43,1,100.0,1,0,0,1,0,1,0,0,10.0,17,0,0.0,0,0,0,2.5,0,0,14.0,0,5,0,1.18,0.0,0.0,1.96,2.36,0.0,Not Applicable,Not Applicable,Not Applicable,None,24,Low,Resolved,Automated System,0,0,0.028,Legitimate
WEB-003694,2025-04-14,France,Europe,E-commerce,Large,Customer,8,2,1,0,2,7,10,3,1,0,0,0,0,0,2.27,2337,1095,366,12,9.14,100.0,1.78,1,0,1,1,526.0,331,6.56,1.0,6.01,1,73.0,1,1,0,1,0,0,0,0,17.0,23,2,2.13,0,0,0,1.87,0,0,0.0,0,0,0,1.9,4.25,3.79,2.95,1.87,0.78,Not Applicable,Not Applicable,Not Applicable,None,25,Low,False Positive,User Report,7,1,0.095,Legitimate
WEB-003695,2025-06-12,Italy,Europe,Retail,Small,Individual,91,4,4,1,1,6,10,3,1,0,0,0,0,0,4.98,784,31,170,25,5.2,26.0,7.37,0,0,1,0,302.0,281,3.07,0.0,1.78,0,28.0,1,0,0,0,1,0,1,1,0.0,3,5,6.53,1,0,0,4.77,0,1,60.0,1,6,1,8.59,8.29,6.12,6.33,9.38,5.79,Malware Delivery,Email,Employees,Medium,75,High,Confirmed,Automated System,5,0,0.853,Phishing
WEB-003696,2023-10-31,India,Asia,Energy,Small,Individual,20,4,1,4,1,6,0,0,1,0,0,0,0,0,3.99,2905,1330,270,14,4.89,100.0,2.05,1,0,1,1,557.0,228,6.96,1.0,5.96,1,100.0,1,0,1,0,0,1,0,0,0.0,16,1,2.91,0,0,0,1.42,0,0,14.0,0,6,0,2.12,2.28,0.0,0.51,3.92,1.71,Not Applicable,Not Applicable,Not Applicable,None,1,Low,Under Investigation,Security Team,5,0,0.088,Legitimate
WEB-003697,2024-12-17,South Africa,Africa,Energy,Enterprise,Government,57,2,1,0,0,0,4,0,1,0,1,0,0,0,2.32,3767,1538,515,14,6.92,,0.4,1,0,1,1,449.0,248,8.0,1.0,8.71,1,64.0,1,1,1,0,0,1,1,0,10.0,20,2,0.0,0,0,0,2.1,0,0,0.0,0,0,0,1.85,3.17,1.74,1.55,2.84,2.74,Not Applicable,Not Applicable,Not Applicable,None,21,Low,False Positive,Security Team,3,0,0.282,Legitimate
WEB-003698,2025-05-25,Germany,Europe,Retail,Medium,Business,95,4,3,4,1,4,0,8,3,0,0,0,0,0,5.05,13,30,1,19,1.49,39.0,7.79,0,0,0,0,206.0,59,1.37,0.0,0.77,0,34.0,0,0,0,1,1,0,0,1,0.0,0,1,5.4,1,0,0,4.91,0,0,79.0,1,11,0,9.68,7.16,6.79,4.46,7.93,1.1,Voice Phishing,Social Media,Executives,Low,62,High,Under Investigation,Automated System,7,0,0.778,Phishing
WEB-003699,2025-10-06,Spain,Europe,Healthcare,Small,Customer,131,3,3,3,0,3,2,0,3,0,1,1,0,0,4.57,360,407,216,22,2.35,17.0,6.9,1,0,1,0,0.0,0,3.68,0.0,0.23,1,14.0,0,0,0,1,1,1,1,1,0.0,0,3,6.94,0,1,0,9.39,0,1,71.0,1,7,1,8.47,5.9,3.45,7.19,8.96,5.22,Whaling,Phone Call,General Public,High,64,High,Under Investigation,Third-party Vendor,2,0,0.67,Phishing
WEB-003700,2026-03-14,Kenya,Africa,Telecommunications,Small,Individual,83,3,5,5,1,4,8,7,2,0,1,0,1,0,6.77,0,429,429,27,3.24,26.0,5.99,0,0,0,0,51.0,74,3.07,0.0,2.32,1,19.0,0,0,0,1,1,1,1,0,5.0,0,2,7.0,0,1,0,7.04,0,1,79.0,0,1,1,10.0,8.04,5.88,5.54,8.01,7.24,Spear Phishing,QR Code,Customers,Low,69,High,Resolved,Third-party Vendor,3,0,0.847,Phishing
WEB-003701,2023-12-13,France,Europe,Media,Medium,Customer,26,0,1,0,0,5,1,3,2,0,0,0,0,0,1.79,3061,2196,284,25,8.79,100.0,1.79,1,0,1,1,467.0,384,9.14,1.0,7.99,1,71.0,1,0,1,0,0,0,0,1,19.0,19,0,3.17,0,0,0,2.91,0,0,26.0,0,2,0,1.01,3.1,4.94,0.38,0.0,1.53,Not Applicable,Not Applicable,Not Applicable,None,18,Low,False Positive,Security Team,0,1,0.332,Legitimate
WEB-003702,2026-07-31,China,Asia,Telecommunications,Small,Individual,91,4,4,2,0,5,9,3,3,1,0,0,0,1,4.73,0,304,85,29,3.39,7.0,3.98,1,0,1,0,61.0,34,4.65,0.0,2.79,0,28.0,1,0,0,0,1,1,0,0,19.0,1,3,5.69,0,0,0,7.96,0,1,100.0,0,11,0,6.64,5.24,4.66,7.91,6.22,9.12,SMS Phishing,Website,Customers,Medium,83,Critical,Confirmed,Law Enforcement,2,1,0.897,Phishing
WEB-003703,2025-06-06,Mexico,North America,Healthcare,Large,Employee,91,4,3,2,0,3,5,4,4,0,1,1,0,0,6.78,0,539,12,14,4.74,38.0,8.32,0,0,0,1,199.0,20,4.7,,1.49,0,22.0,1,0,0,1,1,0,0,1,7.0,11,3,7.48,1,0,0,5.66,0,0,,1,4,1,6.49,4.3,4.97,7.47,8.66,8.23,Business Email Compromise,Website,General Public,Critical,83,Critical,Confirmed,User Report,2,0,0.99,Phishing
WEB-003704,2024-01-19,United Kingdom,Europe,Logistics,Small,Employee,82,3,2,0,1,4,2,0,4,0,0,0,0,0,3.59,2335,1474,484,12,7.74,93.0,2.46,1,0,1,1,368.0,192,6.18,0.0,8.44,1,84.0,1,1,1,0,1,0,0,0,22.0,20,0,0.0,0,0,0,3.9,0,0,13.0,0,0,0,0.0,2.09,2.19,1.3,0.94,0.0,Not Applicable,Not Applicable,Not Applicable,None,12,Low,False Positive,User Report,0,0,0.01,Legitimate
WEB-003705,2025-07-14,Russia,Europe,Insurance,Enterprise,Individual,145,1,3,3,1,5,5,6,3,0,0,0,0,0,7.44,111,36,92,18,1.97,29.0,7.42,1,0,0,0,66.0,224,1.96,0.0,1.39,0,62.0,1,0,0,1,1,0,0,0,6.0,0,4,7.88,0,0,1,6.46,1,0,69.0,0,10,0,5.73,5.81,4.86,7.17,7.55,4.83,Spear Phishing,SMS,Customers,Low,71,High,Under Investigation,Automated System,11,1,0.808,Phishing
WEB-003706,2026-07-13,Singapore,Asia,Logistics,Large,Individual,75,4,3,1,2,8,9,3,4,0,0,0,0,0,6.41,14,1093,257,22,2.61,,5.71,0,1,0,1,0.0,317,2.69,0.0,1.32,0,37.0,0,0,0,1,1,0,1,0,12.0,23,0,6.8,1,0,1,7.26,0,0,100.0,0,12,0,8.56,9.39,7.25,6.24,6.48,1.74,Clone Phishing,QR Code,Customers,Medium,88,Critical,Confirmed,Automated System,0,1,0.703,Phishing
WEB-003707,2026-06-04,Australia,Oceania,Government,Enterprise,Business,99,5,3,3,2,6,9,6,4,0,0,0,1,1,4.87,392,30,273,17,1.24,36.0,6.34,0,1,0,0,71.0,253,3.54,0.0,2.48,0,44.0,0,0,0,1,1,0,0,0,0.0,0,4,3.58,0,0,1,7.84,1,1,68.0,0,8,1,6.35,4.04,7.35,8.02,6.99,6.76,Invoice Fraud,Phone Call,Vendors,High,86,Critical,Confirmed,Security Team,3,0,0.758,Phishing
WEB-003708,2024-02-21,Russia,Europe,Cryptocurrency,Large,Business,39,3,1,2,0,6,3,0,1,0,0,0,0,0,1.87,2667,1593,1,13,6.88,58.0,3.09,1,0,1,1,331.0,406,5.91,1.0,6.16,1,70.0,1,0,1,1,1,0,0,0,,30,0,1.58,1,0,0,2.79,0,0,13.0,0,0,0,0.82,1.16,0.0,4.64,1.68,4.73,Not Applicable,Not Applicable,Not Applicable,None,18,Low,False Positive,User Report,0,0,0.158,Legitimate
WEB-003709,2024-01-28,Singapore,Asia,Social Media,Large,Customer,8,4,2,0,0,0,0,5,2,0,0,0,0,0,4.62,2436,1440,234,15,4.7,93.0,2.49,1,0,1,1,455.0,224,7.59,1.0,8.67,1,82.0,1,1,0,0,0,0,0,0,2.0,26,0,0.0,0,0,0,2.75,0,0,24.0,0,0,0,3.53,0.0,0.35,2.81,3.62,1.3,Not Applicable,Not Applicable,Not Applicable,None,0,Low,False Positive,User Report,0,0,0.016,Legitimate
WEB-003710,2024-03-03,Nigeria,Africa,Telecommunications,Medium,Employee,96,5,4,1,1,8,3,5,1,1,1,0,0,0,5.7,113,103,92,8,0.81,20.0,6.08,1,0,0,0,0.0,93,1.38,0.0,1.37,1,32.0,0,0,0,1,0,0,0,1,20.0,14,3,9.37,0,1,0,8.98,0,0,59.0,1,6,0,7.12,6.89,4.42,6.52,8.68,4.97,Spear Phishing,QR Code,Executives,High,54,Medium,Under Investigation,Security Team,4,1,0.99,Phishing
WEB-003711,2026-04-10,Russia,Europe,Education,Large,Customer,99,6,4,4,1,6,7,8,2,0,0,0,0,0,4.98,0,80,1,17,3.8,26.0,7.02,0,0,0,1,2.0,0,2.97,,3.63,1,19.0,1,0,1,1,1,1,1,0,3.0,0,4,8.41,0,0,0,7.88,1,0,70.0,1,6,1,8.69,8.24,6.25,7.91,7.69,6.82,Voice Phishing,Phone Call,Students,High,99,Critical,Confirmed,User Report,7,0,0.788,Phishing
WEB-003712,2024-12-01,United States,North America,Banking,Large,Employee,116,2,5,5,2,3,6,7,2,0,1,1,0,0,5.34,520,30,73,25,3.92,7.0,5.14,0,1,0,1,0.0,102,1.18,0.0,3.24,1,20.0,0,0,0,0,0,1,0,0,0.0,0,4,7.04,0,0,0,9.35,0,1,91.0,1,4,0,8.77,7.0,7.18,10.0,5.42,7.46,Whaling,Website,Employees,Medium,87,Critical,Confirmed,User Report,4,0,0.838,Phishing
WEB-003713,2025-07-04,Nigeria,Africa,Media,Small,Individual,38,1,0,0,0,3,3,3,3,0,0,0,0,0,4.96,1992,1721,385,21,7.12,100.0,3.12,1,0,1,1,518.0,137,6.72,1.0,7.89,1,89.0,1,1,1,1,0,0,0,0,20.0,6,2,0.47,0,0,0,1.4,0,0,19.0,0,3,0,1.26,0.45,2.35,0.0,0.71,3.83,Not Applicable,Not Applicable,Not Applicable,None,22,Low,False Positive,Security Team,4,0,0.01,Legitimate
WEB-003714,2026-02-23,France,Europe,Telecommunications,Medium,Employee,35,0,1,0,0,3,2,3,2,0,0,0,0,0,6.58,2704,1102,533,13,6.81,93.0,2.44,1,0,1,1,621.0,211,9.78,1.0,7.21,1,75.0,0,1,1,0,0,0,0,0,0.0,29,2,2.73,0,0,0,1.77,1,0,0.0,0,0,0,3.56,1.53,0.0,0.0,2.03,1.01,Not Applicable,Not Applicable,Not Applicable,None,12,Low,False Positive,Security Team,6,0,0.01,Legitimate
WEB-003715,2025-01-05,France,Europe,Manufacturing,Medium,Business,133,3,3,6,2,7,3,0,3,0,1,0,0,0,5.41,0,153,1,32,4.01,19.0,7.16,0,0,0,0,0.0,107,0.19,0.0,0.0,1,20.0,0,0,0,1,1,0,1,0,0.0,1,2,6.01,0,0,0,7.95,0,0,88.0,0,3,1,10.0,5.38,3.85,8.49,5.3,3.22,Malware Delivery,Email,Students,Medium,86,Critical,Confirmed,Security Team,3,0,0.664,Phishing
WEB-003716,2026-05-12,Canada,North America,Insurance,Small,Government,44,3,1,1,0,4,4,5,0,0,0,0,1,0,2.91,2859,1341,496,16,8.44,85.0,1.22,1,0,0,1,575.0,244,6.9,1.0,7.45,1,72.0,1,1,1,0,1,0,0,0,25.0,10,0,2.19,0,0,0,2.73,0,0,18.0,0,0,0,0.58,0.0,3.53,2.01,4.83,0.0,Not Applicable,Not Applicable,Not Applicable,None,7,Low,Resolved,Law Enforcement,0,0,0.149,Legitimate
WEB-003717,2023-08-05,Germany,Europe,Cryptocurrency,Small,Business,86,6,3,2,2,7,5,5,2,0,0,0,0,0,6.38,63,91,1,22,2.75,6.0,7.85,0,0,0,1,143.0,37,3.95,0.0,0.12,0,47.0,1,0,0,0,0,0,1,0,0.0,0,3,7.86,1,0,0,5.41,0,0,72.0,1,3,1,8.78,8.88,5.24,5.05,7.73,8.74,Clone Phishing,Malicious Ad,Students,High,87,Critical,Under Investigation,Automated System,4,0,0.778,Phishing
WEB-003718,2023-10-27,India,Asia,Manufacturing,Enterprise,Individual,97,2,4,5,1,2,7,6,3,0,0,0,0,0,4.73,0,30,110,15,3.92,0.0,8.13,0,0,0,0,0.0,229,1.91,0.0,2.32,1,12.0,0,0,0,1,1,0,0,1,0.0,5,1,8.27,0,0,0,8.27,1,1,53.0,0,15,1,6.3,5.78,9.53,9.57,6.2,1.22,SMS Phishing,Social Media,General Public,High,65,High,Confirmed,Automated System,6,0,0.677,Phishing
WEB-003719,2025-10-12,Singapore,Asia,Telecommunications,Enterprise,Government,27,3,1,0,0,1,4,4,1,0,0,0,0,0,4.4,3170,1563,128,15,6.55,94.0,0.5,1,0,0,1,670.0,290,6.12,1.0,7.67,1,91.0,1,1,0,1,0,0,0,0,20.0,26,0,1.29,0,0,0,0.26,0,0,9.0,0,0,0,2.53,2.83,0.0,0.07,1.03,0.0,Not Applicable,Not Applicable,Not Applicable,None,17,Low,Resolved,Automated System,3,0,0.092,Legitimate
WEB-003720,2024-04-05,India,Asia,Energy,Large,Individual,79,0,2,1,0,4,3,0,1,0,0,0,0,0,3.22,2097,1615,674,11,8.2,89.0,1.29,1,0,1,1,353.0,202,9.63,1.0,7.41,1,89.0,1,1,1,1,0,0,0,0,13.0,19,0,2.7,1,0,0,0.26,0,0,5.0,0,2,0,0.52,3.03,0.42,0.64,0.67,0.0,Not Applicable,Not Applicable,Not Applicable,None,13,Low,Under Investigation,User Report,1,0,0.381,Legitimate
WEB-003721,2024-07-08,Germany,Europe,Telecommunications,Medium,Customer,56,1,3,3,1,5,5,0,3,0,0,0,0,0,5.58,0,382,319,17,3.96,,10.0,0,0,0,0,0.0,179,3.34,,0.17,1,36.0,1,0,0,1,0,0,0,1,17.0,7,3,6.5,0,0,0,9.1,1,0,66.0,1,10,0,4.84,6.56,2.59,8.95,6.39,1.96,Spear Phishing,SMS,General Public,High,63,High,Under Investigation,Law Enforcement,5,0,0.88,Phishing
WEB-003722,2024-06-22,Japan,Asia,Banking,Medium,Employee,103,3,6,5,1,6,0,4,3,0,0,0,0,0,5.74,51,1094,29,17,3.99,13.0,7.64,0,0,0,0,0.0,69,2.36,0.0,1.41,1,,1,0,0,1,0,0,0,1,14.0,0,4,4.47,0,0,1,6.74,0,1,41.0,1,8,1,7.07,5.73,3.94,6.23,5.41,7.97,Credential Harvesting,QR Code,Vendors,Medium,88,Critical,Confirmed,Security Team,7,0,0.985,Phishing
WEB-003723,2025-04-04,United Kingdom,Europe,Insurance,Large,Individual,90,2,0,0,0,2,11,0,2,0,1,0,0,0,3.45,2434,895,529,13,6.52,100.0,1.55,1,0,1,1,586.0,433,6.08,1.0,5.24,1,96.0,1,1,1,0,0,1,0,0,19.0,27,0,0.0,1,0,0,5.22,0,0,0.0,0,3,0,1.32,1.22,0.0,1.77,1.09,4.53,Not Applicable,Not Applicable,Not Applicable,None,18,Low,False Positive,Third-party Vendor,0,0,0.296,Legitimate
WEB-003724,2025-03-23,South Korea,Asia,Healthcare,Large,Customer,83,1,1,0,0,4,0,4,2,1,0,0,0,0,3.18,2652,1688,384,16,9.75,72.0,1.48,1,0,1,1,437.0,463,8.7,1.0,8.03,1,100.0,1,1,0,1,0,0,0,0,16.0,18,1,0.47,0,0,0,2.82,0,0,0.0,0,2,0,3.74,2.08,2.88,0.0,1.84,3.29,Not Applicable,Not Applicable,Not Applicable,None,24,Low,Under Investigation,Third-party Vendor,0,0,0.263,Legitimate
WEB-003725,2023-12-03,United States,North America,E-commerce,Large,Individual,73,1,4,1,1,6,2,7,2,0,0,0,0,0,4.2,3549,1254,229,18,10.0,92.0,1.46,1,1,0,1,515.0,359,10.0,1.0,5.74,1,74.0,1,1,0,0,0,0,0,0,11.0,18,0,1.51,0,0,0,1.98,0,0,19.0,0,5,0,3.74,1.24,1.44,2.51,2.93,0.44,Not Applicable,Not Applicable,Not Applicable,None,22,Low,False Positive,User Report,0,0,0.01,Legitimate
WEB-003726,2024-08-20,Canada,North America,Retail,Large,Individual,53,0,2,2,0,3,0,0,1,0,0,0,0,0,4.27,2404,1560,122,13,5.02,85.0,3.85,1,0,1,1,472.0,578,6.73,1.0,5.64,1,72.0,1,1,1,0,1,0,0,0,10.0,15,0,3.71,0,0,0,0.0,0,0,14.0,0,0,0,0.88,2.74,3.75,3.71,4.06,0.0,Not Applicable,Not Applicable,Not Applicable,None,7,Low,False Positive,Law Enforcement,1,0,0.269,Legitimate
WEB-003727,2026-06-17,United Kingdom,Europe,Cryptocurrency,Medium,Government,126,4,3,0,2,6,3,0,2,0,1,0,0,1,5.18,0,103,18,21,2.28,0.0,4.81,0,1,0,0,0.0,0,2.83,0.0,2.91,1,12.0,1,0,0,1,1,0,0,0,8.0,0,3,8.52,0,0,1,8.06,0,1,38.0,0,6,1,8.71,3.29,3.7,8.65,6.72,6.41,Clone Phishing,Malicious Ad,Executives,Low,76,High,Confirmed,,12,0,0.697,Phishing
WEB-003728,2023-08-01,South Africa,Africa,E-commerce,Enterprise,Individual,73,6,4,5,3,7,14,4,5,0,1,0,0,0,2.79,645,30,625,18,5.5,0.0,5.61,1,1,0,1,0.0,13,4.02,0.0,0.38,0,53.0,1,0,0,1,1,0,1,0,9.0,0,3,5.83,0,0,0,6.85,1,0,63.0,1,6,1,4.61,4.81,5.13,8.35,6.42,4.72,Clone Phishing,QR Code,Students,High,74,High,Confirmed,Automated System,0,0,0.722,Phishing
WEB-003729,2026-05-26,Germany,Europe,Insurance,Medium,Employee,151,7,5,1,0,7,0,4,2,0,0,1,0,0,6.07,0,30,19,25,2.76,28.0,6.44,1,0,1,1,147.0,36,2.47,1.0,1.93,1,8.0,0,0,0,1,1,0,1,0,18.0,1,5,8.49,0,0,1,6.86,0,0,71.0,0,4,1,10.0,6.56,6.67,7.84,6.13,3.91,Voice Phishing,Phone Call,Students,Low,90,Critical,Confirmed,Automated System,10,0,0.732,Phishing
WEB-003730,2023-11-21,Spain,Europe,Telecommunications,Small,Employee,46,0,2,0,0,4,0,0,0,0,0,0,0,0,3.78,2995,1073,336,21,6.98,,2.44,1,0,0,1,329.0,341,6.13,0.0,7.52,1,91.0,0,1,1,0,0,0,0,0,17.0,13,0,2.05,0,0,0,1.65,0,0,27.0,0,3,0,1.0,2.22,0.0,2.48,2.06,6.62,Not Applicable,Not Applicable,Not Applicable,None,14,Low,False Positive,Security Team,0,0,0.01,Legitimate
WEB-003731,2024-04-27,India,Asia,Telecommunications,Enterprise,Business,47,1,3,0,0,1,0,2,2,0,0,0,0,0,2.97,2630,519,428,9,8.06,68.0,3.85,1,0,1,1,307.0,289,7.83,0.0,9.91,1,84.0,1,1,1,1,1,0,0,1,11.0,43,3,0.52,0,0,0,0.54,0,0,5.0,0,5,0,0.0,1.6,4.81,2.6,2.91,0.44,Not Applicable,Not Applicable,Not Applicable,None,17,Low,Under Investigation,User Report,0,0,0.01,Legitimate
WEB-003732,2024-04-22,India,Asia,Education,Small,Government,44,4,4,2,0,3,3,0,1,0,0,0,0,0,4.48,2181,1326,564,20,9.19,59.0,1.31,0,0,1,1,413.0,316,8.54,1.0,6.19,1,100.0,1,1,0,1,1,1,0,0,29.0,14,0,0.0,0,0,0,3.98,0,0,0.0,0,0,0,4.12,0.23,3.77,3.35,2.36,3.76,Not Applicable,Not Applicable,Not Applicable,None,17,Low,Resolved,Automated System,1,0,0.01,Legitimate
WEB-003733,2025-04-11,United States,North America,Social Media,Medium,Government,14,2,1,1,1,2,2,0,0,0,0,1,0,0,4.09,2727,625,302,18,5.03,97.0,2.3,1,0,1,1,372.0,215,10.0,1.0,8.19,1,99.0,1,1,1,0,0,0,0,0,17.0,19,0,1.22,0,0,0,4.88,0,0,10.0,0,0,0,2.67,1.03,4.23,1.6,0.58,1.54,Not Applicable,Not Applicable,Not Applicable,None,18,Low,False Positive,Automated System,3,0,0.187,Legitimate
WEB-003734,2025-02-04,Germany,Europe,Logistics,Large,Employee,16,2,4,0,0,6,0,0,0,0,0,0,0,0,1.68,2672,1272,431,22,7.06,70.0,1.08,1,0,1,1,651.0,338,5.78,1.0,7.64,1,100.0,0,1,0,0,0,1,0,0,14.0,27,2,2.58,1,0,1,0.23,0,0,0.0,0,0,0,2.87,1.99,3.37,1.97,0.43,3.1,Not Applicable,Not Applicable,Not Applicable,None,0,Low,False Positive,Security Team,0,0,0.278,Legitimate
WEB-003735,2024-03-27,Japan,Asia,Logistics,Small,Customer,76,6,5,3,0,6,8,1,3,0,0,0,0,0,5.53,0,763,1,22,4.59,11.0,5.23,1,0,0,0,281.0,0,4.96,1.0,0.44,1,,0,0,0,0,1,0,1,0,9.0,0,5,5.43,0,0,0,4.12,0,0,78.0,0,14,1,7.96,8.68,5.66,9.92,7.14,5.56,Malware Delivery,Social Media,Customers,Critical,86,Critical,Under Investigation,User Report,6,0,0.738,Phishing
WEB-003736,2024-07-15,Saudi Arabia,Middle East,Education,Small,Business,78,7,2,0,0,5,2,7,5,0,0,0,0,0,5.47,0,30,270,14,2.44,11.0,7.64,1,0,1,0,148.0,77,2.31,0.0,1.59,1,27.0,0,0,0,0,0,1,0,0,3.0,0,0,6.09,0,0,0,7.22,0,0,83.0,1,11,1,6.9,3.95,8.14,6.32,9.5,0.4,Voice Phishing,Malicious Ad,Employees,High,85,Critical,Under Investigation,Automated System,11,0,0.667,Phishing
WEB-003737,2025-03-17,France,Europe,Technology,Medium,Individual,54,2,2,0,0,2,3,1,1,0,0,0,0,0,3.76,2940,1568,245,12,9.33,89.0,2.07,1,0,1,0,388.0,454,7.93,0.0,7.49,1,100.0,1,1,0,1,0,1,1,0,14.0,35,1,1.3,1,0,0,2.11,0,0,24.0,0,0,1,2.11,0.0,0.0,2.8,4.52,0.8,Not Applicable,Not Applicable,Not Applicable,None,4,Low,Resolved,User Report,3,0,0.102,Legitimate
WEB-003738,2023-12-04,United Kingdom,Europe,Social Media,Large,Customer,107,6,4,4,0,4,7,9,3,0,1,0,0,0,3.7,677,340,98,19,3.47,20.0,4.48,1,1,1,1,0.0,246,2.07,0.0,2.13,1,9.0,1,0,0,0,0,1,0,0,17.0,5,3,7.04,0,0,0,5.95,0,0,85.0,0,8,1,6.07,6.65,5.01,7.6,9.17,5.5,SMS Phishing,Website,Students,High,84,Critical,Confirmed,Automated System,9,0,0.99,Phishing
